-0.796211,-0.176882
-0.796028,-0.208524
-0.795844,-0.226102
-0.795661,-0.239817
-0.795478,-0.229188
-0.795294,-0.218775
-0.795111,-0.210021
-0.794927,-0.203294
-0.794744,-0.214287
-0.794561,-0.25029
-0.794377,-0.282265
-0.794194,-0.28411
-0.794011,-0.253783
-0.793827,-0.22351
-0.793644,-0.193219
-0.793461,-0.166582
-0.793277,-0.167559
-0.793094,-0.191273
-0.792911,-0.200961
-0.792727,-0.209965
-0.792544,-0.215337
-0.79236,-0.220699
-0.792177,-0.226018
-0.791994,-0.234882
-0.79181,-0.265688
-0.791627,-0.291999
-0.791444,-0.286722
-0.79126,-0.257909
-0.791077,-0.239041
-0.790894,-0.219885
-0.79071,-0.199247
-0.790527,-0.181455
-0.790344,-0.181899
-0.79016,-0.18244
-0.789977,-0.182928
-0.789794,-0.182939
-0.78961,-0.179931
-0.789427,-0.176827
-0.789243,-0.173767
-0.78906,-0.170671
-0.788877,-0.167672
-0.788693,-0.164611
-0.78851,-0.161515
-0.788327,-0.155983
-0.788143,-0.134482
-0.78796,-0.113144
-0.787777,-0.0934817
-0.787593,-0.0812509
-0.78741,-0.119991
-0.787227,-0.183878
-0.787043,-0.243683
-0.78686,-0.271896
-0.786676,-0.258469
-0.786493,-0.244789
-0.78631,-0.22953
-0.786126,-0.216857
-0.785943,-0.220397
-0.78576,-0.223928
-0.785576,-0.227424
-0.785393,-0.22723
-0.78521,-0.203226
-0.785026,-0.18597
-0.784843,-0.215655
-0.78466,-0.265337
-0.784476,-0.279666
-0.784293,-0.269021
-0.784109,-0.262242
-0.783926,-0.278364
-0.783743,-0.276004
-0.783559,-0.24879
-0.783376,-0.227164
-0.783193,-0.230138
-0.783009,-0.229947
-0.782826,-0.229955
-0.782643,-0.231559
-0.782459,-0.232511
-0.782276,-0.22871
-0.782093,-0.224812
-0.781909,-0.220975
-0.781726,-0.217191
-0.781542,-0.213398
-0.781359,-0.209797
-0.781176,-0.207739
-0.780992,-0.20756
-0.780809,-0.222498
-0.780626,-0.260283
-0.780442,-0.283956
-0.780259,-0.30449
-0.780076,-0.305719
-0.779892,-0.307
-0.779709,-0.308274
-0.779526,-0.307365
-0.779342,-0.293152
-0.779159,-0.278992
-0.778976,-0.264823
-0.778792,-0.25636
-0.778609,-0.283904
-0.778425,-0.307116
-0.778242,-0.298592
-0.778059,-0.263843
-0.777875,-0.221728
-0.777692,-0.183361
-0.777509,-0.168425
-0.777325,-0.155598
-0.777142,-0.155284
-0.776959,-0.154918
-0.776775,-0.15456
-0.776592,-0.155594
-0.776409,-0.164977
-0.776225,-0.174263
